lead_id,industry,company_size,annual_revenue,country,lead_stage,previous_interactions
17367,Manufacturing,312,1151102,USA,New,4
17368,Manufacturing,988,3097789,India,Proposal,13
17369,Manufacturing,267,1706353,USA,Qualified,1
17370,Retail,821,4447813,Germany,Proposal,11
17371,Finance,551,3701750,Singapore,Proposal,7
17372,Healthcare,992,3343221,UK,Qualified,2
17373,Finance,649,4492257,USA,New,13
17374,SaaS,832,4684004,India,Contacted,13
17375,Healthcare,561,2460041,Germany,New,12
17376,Finance,470,367743,USA,Qualified,4
17377,Healthcare,618,2296333,UK,Qualified,5
17378,SaaS,233,1317229,Singapore,New,2
17379,Healthcare,101,2499373,USA,Qualified,5
17380,Manufacturing,289,2076971,Germany,Proposal,4
17381,Retail,179,1723363,USA,New,10
17382,SaaS,805,4324121,Singapore,New,6
17383,Healthcare,743,3573360,Germany,New,9
17384,SaaS,638,4582255,UK,Qualified,1
17385,Manufacturing,257,2735729,India,Qualified,7
17386,Retail,370,3465928,Singapore,New,5
17387,SaaS,358,4257049,USA,Proposal,0
17388,Manufacturing,875,1428683,UK,New,14
17389,Manufacturing,444,4127466,Germany,Contacted,10
17390,Manufacturing,415,1348603,Germany,Proposal,10
17391,Healthcare,610,1298049,Germany,Proposal,1
17392,Finance,87,758397,USA,New,12
17393,SaaS,467,3522373,Singapore,Proposal,2
17394,Finance,595,4537077,UK,New,13
17395,Manufacturing,401,3552804,Germany,New,2
17396,Finance,23,2256698,India,Contacted,12
17397,Manufacturing,54,3315007,Singapore,New,9
17398,Manufacturing,47,1966974,UK,Contacted,2
17399,Retail,425,3879945,UK,Qualified,10
17400,Retail,254,873465,Germany,Contacted,4
17401,Finance,71,4014897,India,New,8
17402,SaaS,502,212331,Germany,Qualified,12
17403,Finance,617,4431586,Singapore,New,5
17404,SaaS,332,1790116,USA,Qualified,12
17405,Finance,261,3345114,Singapore,Proposal,8
17406,Healthcare,477,1870059,India,Qualified,2
17407,Healthcare,70,3977623,USA,New,8
17408,SaaS,790,4612783,UK,Contacted,3
17409,Retail,128,136426,Germany,New,6
17410,SaaS,96,2797391,Singapore,New,0
17411,Finance,604,2897889,Germany,Qualified,9
17412,Manufacturing,89,2278836,Singapore,New,2
17413,Healthcare,237,580162,Germany,New,3
17414,Manufacturing,492,4678190,USA,New,11
17415,Healthcare,824,3765437,Germany,Contacted,7
17416,Finance,632,513824,India,Contacted,0
17417,Healthcare,891,1522753,India,New,14
17418,SaaS,319,4361948,Germany,New,6
17419,Manufacturing,592,3457812,UK,Proposal,3
17420,Manufacturing,957,453059,India,Proposal,13
17421,Finance,494,3745279,Singapore,New,10
17422,Manufacturing,849,381532,Germany,New,2
17423,Finance,34,1123572,Germany,New,12
17424,Retail,800,4813689,India,New,7
17425,SaaS,211,2009390,UK,Contacted,4
17426,Healthcare,935,3440889,Singapore,Contacted,5
17427,Healthcare,234,1453556,India,Contacted,1
17428,Healthcare,788,3008427,India,New,13
17429,Retail,519,2834155,USA,Proposal,0
17430,SaaS,940,3508964,India,Contacted,11
17431,Manufacturing,804,2010057,Singapore,New,6
17432,Manufacturing,638,1526905,USA,Contacted,7
17433,SaaS,588,3807777,UK,Contacted,12
17434,SaaS,568,3090901,UK,New,2
17435,Healthcare,762,1281783,India,Qualified,5
17436,Manufacturing,699,720060,Singapore,New,14
17437,SaaS,529,4411564,UK,Qualified,11
17438,Manufacturing,192,4172398,Singapore,New,0
17439,SaaS,86,2847607,Singapore,Proposal,3
17440,Finance,435,4935050,USA,Contacted,11
17441,Healthcare,76,3065577,India,New,1
17442,SaaS,669,248036,Singapore,Qualified,0
17443,Retail,503,4059876,Singapore,Qualified,11
17444,SaaS,694,1894270,Singapore,Qualified,2
17445,Finance,556,243271,India,Contacted,10
17446,Retail,86,379424,USA,New,1
17447,Retail,925,2330657,Singapore,Contacted,4
17448,SaaS,801,1054224,Germany,Qualified,8
17449,Finance,706,828348,USA,Contacted,7
17450,Retail,64,920022,India,New,11
17451,Healthcare,914,1271912,UK,Proposal,1
17452,Healthcare,615,3010371,Singapore,Contacted,6
17453,Manufacturing,482,2199291,Germany,Proposal,10
17454,Manufacturing,665,4453801,UK,New,13
17455,Finance,256,208879,UK,New,11
17456,Retail,448,1393222,Singapore,New,2
17457,Healthcare,721,665561,Singapore,New,5
17458,Healthcare,757,3576057,UK,New,11
17459,Finance,323,4801584,Germany,New,8
17460,Retail,329,2502864,USA,Contacted,2
17461,Finance,229,4752629,Singapore,Qualified,9
17462,SaaS,853,3262767,Singapore,New,9
17463,Healthcare,380,2414126,India,New,14
17464,Finance,225,4739346,Singapore,New,1
17465,Finance,58,3449780,India,New,13
17466,SaaS,806,2401626,UK,Qualified,1
17467,Manufacturing,472,661071,Germany,New,4
17468,Healthcare,127,2203763,India,New,5
17469,Finance,91,3945111,India,Qualified,3
17470,Healthcare,272,3869395,USA,Qualified,5
17471,Manufacturing,598,4672884,UK,Qualified,3
17472,Finance,732,1832743,India,New,11
17473,SaaS,505,1149024,India,Proposal,4
17474,Healthcare,643,2852580,UK,Contacted,6
17475,SaaS,846,4645464,Singapore,Qualified,5
17476,Manufacturing,611,891340,Germany,Contacted,1
17477,Manufacturing,779,4125904,UK,Contacted,8
17478,Healthcare,682,2990953,USA,Qualified,9
17479,Manufacturing,185,2570902,USA,New,4
17480,Retail,814,609094,Germany,New,8
17481,Healthcare,98,3804524,USA,Contacted,4
17482,Retail,648,4845187,UK,Proposal,2
17483,Manufacturing,994,2577176,Singapore,New,6
17484,Healthcare,368,4548352,USA,Contacted,11
17485,Retail,295,3566730,UK,Contacted,7
17486,Manufacturing,306,1252923,USA,Proposal,11
17487,Finance,269,674516,India,Contacted,4
17488,Finance,860,2814604,India,New,8
17489,SaaS,484,262122,Singapore,Contacted,2
17490,Finance,765,4024327,India,New,7
17491,Retail,632,2295579,India,Qualified,10
17492,Finance,944,2603289,USA,New,1
17493,Healthcare,545,3700582,USA,Contacted,9
17494,Healthcare,571,4910138,Germany,Qualified,0
17495,Healthcare,46,604926,Singapore,Qualified,14
17496,Finance,190,3369723,India,Qualified,6
17497,Finance,774,4114675,Germany,New,9
17498,SaaS,34,594606,USA,Contacted,11
17499,Manufacturing,358,1437998,Germany,New,4
17500,SaaS,646,3793364,India,New,11
17501,Retail,552,4525424,Germany,Qualified,6
17502,Healthcare,758,1967798,UK,Contacted,2
17503,Finance,236,1206245,Singapore,Qualified,2
17504,Manufacturing,357,1164591,India,Contacted,12
17505,Manufacturing,47,2156154,UK,New,0
17506,Finance,392,590582,Germany,Contacted,2
17507,SaaS,579,2277708,India,New,0
17508,Manufacturing,245,1455180,Germany,Proposal,3
17509,SaaS,190,4440518,Singapore,New,13
17510,Finance,123,2259975,Singapore,Contacted,13
17511,SaaS,315,2100433,USA,New,9
17512,Healthcare,141,4212816,UK,Contacted,4
17513,Finance,357,4513607,Singapore,Contacted,9
17514,Finance,189,4339953,UK,Proposal,14
17515,Manufacturing,424,2285143,Germany,New,14
17516,Manufacturing,992,549391,UK,New,8
17517,Manufacturing,599,3764479,India,Qualified,13
17518,Healthcare,741,3065368,USA,Proposal,0
17519,Healthcare,663,2308210,UK,New,7
17520,Retail,394,790519,UK,Proposal,3
17521,Finance,521,4419555,Singapore,New,3
17522,Manufacturing,52,3398549,India,Contacted,0
17523,Finance,489,4170448,Singapore,Contacted,11
17524,SaaS,127,1831237,UK,Proposal,7
17525,Healthcare,580,3345982,Germany,New,4
17526,Retail,70,4219207,Singapore,New,2
17527,SaaS,562,1301534,Singapore,Contacted,4
17528,Finance,795,4945361,India,New,6
17529,Healthcare,197,1330911,Singapore,Contacted,8
17530,Manufacturing,462,948770,Singapore,Qualified,13
17531,SaaS,856,4542236,USA,Qualified,10
17532,Healthcare,196,895785,UK,New,8
17533,Finance,947,4348754,India,New,13
17534,Finance,473,4701821,Singapore,Contacted,12
17535,SaaS,749,2017725,UK,Contacted,13
17536,SaaS,173,3648952,India,Contacted,14
17537,SaaS,433,4037450,Singapore,Contacted,6
17538,Retail,807,267098,Germany,Qualified,8
17539,Manufacturing,111,205405,USA,Qualified,11
17540,Healthcare,992,4220802,India,Contacted,8
17541,Finance,276,1877855,Germany,Contacted,12
17542,Finance,645,2022653,India,Qualified,13
17543,Manufacturing,162,3115805,India,Contacted,11
17544,SaaS,438,3675257,USA,New,2
17545,SaaS,700,4159234,Germany,Contacted,4
17546,Finance,436,3142932,Singapore,Qualified,1
17547,Manufacturing,587,1910864,UK,New,9
17548,Finance,620,4098695,Germany,New,14
17549,SaaS,952,4542722,India,New,14
17550,Healthcare,545,4954089,Germany,New,4
17551,SaaS,342,3055448,UK,Contacted,6
17552,Healthcare,770,3612228,Germany,New,4
17553,Retail,686,1581698,UK,Proposal,14
17554,Manufacturing,905,3649186,USA,New,7
17555,Retail,449,4141372,India,Proposal,9
17556,SaaS,615,1424995,Singapore,New,14
17557,Manufacturing,980,3305294,Germany,Contacted,1
17558,SaaS,864,4803812,USA,New,5
17559,Manufacturing,133,568500,Germany,Qualified,9
17560,Manufacturing,311,2469653,USA,Qualified,12
17561,SaaS,677,3795380,UK,New,5
17562,SaaS,358,3164449,USA,New,3
17563,Manufacturing,258,2979693,UK,New,0
17564,Manufacturing,957,4219686,USA,New,13
17565,SaaS,280,1483626,Germany,New,5
17566,SaaS,438,3238987,Singapore,New,8
17567,Finance,579,2087382,India,Qualified,14
17568,Finance,716,2076576,Singapore,Qualified,11
17569,Finance,722,1066012,USA,Contacted,0
17570,Retail,593,1191765,UK,Proposal,5
17571,Manufacturing,256,759663,Germany,New,11
17572,Healthcare,490,3025422,India,New,3
17573,Retail,107,3952629,India,New,8
17574,Manufacturing,338,3831833,Germany,New,8
17575,Healthcare,602,3245230,USA,Qualified,6
17576,Finance,434,2832414,India,Qualified,0
17577,Healthcare,586,582768,Germany,New,2
17578,SaaS,433,4579812,USA,Contacted,0
17579,SaaS,14,3038475,Germany,New,4
17580,Manufacturing,999,4840202,India,New,14
17581,Retail,468,3955498,Singapore,New,6
17582,Finance,805,3033015,India,Contacted,4
17583,Manufacturing,815,463118,India,Contacted,2
17584,Finance,602,4714648,Singapore,New,4
17585,SaaS,507,2809217,USA,Qualified,8
17586,Retail,96,1557077,Germany,Contacted,2
17587,Retail,411,2860180,USA,Contacted,13
17588,SaaS,302,1449790,USA,Contacted,9
17589,Healthcare,932,3149476,Germany,New,5
17590,Retail,290,4756122,USA,New,1
17591,Healthcare,206,1014704,UK,Proposal,3
17592,Finance,773,2262001,India,Qualified,6
17593,Retail,92,163698,UK,Contacted,8
17594,SaaS,36,4489190,Germany,Contacted,3
17595,Healthcare,854,1747449,Singapore,Contacted,9
17596,Finance,703,4044152,Singapore,Contacted,12
17597,Finance,144,2668657,Germany,Contacted,2
17598,Retail,99,533756,Germany,New,6
17599,Retail,215,3677598,USA,Qualified,1
17600,Manufacturing,36,2602787,India,Contacted,3
17601,Manufacturing,387,3680680,UK,Proposal,4
17602,Retail,580,4637635,Germany,Qualified,2
17603,Manufacturing,593,3798354,Singapore,Contacted,13
17604,SaaS,424,1619959,India,Qualified,4
17605,SaaS,236,414744,India,Proposal,1
17606,Manufacturing,612,2556036,USA,Contacted,7
17607,Retail,77,4000947,Singapore,Contacted,12
17608,SaaS,371,2153689,India,Contacted,4
17609,Finance,269,3167175,Singapore,Proposal,7
17610,Retail,667,3471352,UK,Qualified,11
17611,Healthcare,72,1711148,Singapore,Contacted,12
17612,Healthcare,864,4870266,India,New,2
17613,Retail,981,2759901,Singapore,Contacted,1
17614,Manufacturing,701,1883707,Singapore,New,8
17615,SaaS,989,1420846,Singapore,New,4
17616,SaaS,632,1449212,India,Contacted,13
17617,Retail,712,2820724,UK,New,7
17618,Finance,950,157969,Singapore,Qualified,14
17619,Manufacturing,917,906370,UK,Contacted,9
17620,Finance,401,3997549,India,Contacted,4
17621,Retail,255,2860241,Germany,New,12
17622,Retail,287,4658795,Singapore,Qualified,5
17623,Finance,356,4141249,UK,New,11
17624,Healthcare,946,1563876,Singapore,Contacted,1
17625,Retail,381,863068,USA,New,10
17626,Manufacturing,818,4431672,USA,Contacted,0
17627,Finance,858,2707180,India,Qualified,12
17628,Healthcare,132,2384222,UK,Contacted,1
17629,Finance,66,2846736,UK,New,1
17630,Healthcare,169,2578647,Singapore,New,12
17631,Healthcare,136,1862457,USA,Contacted,8
17632,Manufacturing,746,4902714,Singapore,New,6
17633,Retail,616,1075409,Singapore,New,4
17634,Healthcare,320,3472540,India,New,8
17635,Retail,527,4117219,Germany,New,7
17636,Manufacturing,944,3649315,India,Contacted,9
17637,Retail,274,2719656,India,New,6
17638,SaaS,755,587081,India,Contacted,4
17639,Healthcare,297,4208507,Singapore,Contacted,7
17640,Manufacturing,429,4022856,Singapore,New,9
17641,Finance,905,1474496,Singapore,Proposal,4
17642,Manufacturing,537,2206446,Singapore,New,12
17643,Healthcare,149,625038,USA,New,10
17644,Manufacturing,818,1828059,UK,Contacted,11
17645,Finance,716,733151,USA,Contacted,4
17646,SaaS,707,2054109,UK,Qualified,13
17647,Healthcare,996,1191308,Singapore,New,4
17648,Healthcare,484,2423019,USA,New,1
17649,Manufacturing,914,4013521,UK,Qualified,8
17650,Retail,646,2372454,Germany,Qualified,9
17651,Retail,538,3031630,India,New,5
17652,Finance,887,2340616,UK,Contacted,11
17653,SaaS,398,1267129,USA,New,12
17654,SaaS,520,3635417,USA,Proposal,1
17655,Manufacturing,547,4130792,Germany,Proposal,13
17656,Manufacturing,222,2015187,UK,Proposal,0
17657,Retail,906,4796719,India,New,3
17658,SaaS,522,4309690,USA,Proposal,3
17659,SaaS,812,1401152,Singapore,New,4
17660,SaaS,274,2666866,Singapore,Contacted,3
17661,Finance,352,3959410,UK,Contacted,0
17662,Finance,47,4497865,Germany,New,14
17663,Manufacturing,242,1842894,India,New,1
17664,Retail,269,2141439,UK,Contacted,11
17665,Healthcare,317,1006364,UK,New,5
17666,Retail,412,1114649,India,Proposal,10
17667,Finance,270,3812813,USA,Contacted,14
17668,Finance,485,956903,Singapore,Proposal,9
17669,Manufacturing,759,4029681,USA,New,8
17670,Healthcare,115,2672174,Germany,New,7
17671,SaaS,256,1843417,India,Qualified,6
17672,Healthcare,313,4186297,USA,Contacted,6
17673,Healthcare,352,2172619,UK,New,0
17674,Healthcare,456,3720717,UK,Proposal,4
17675,Manufacturing,47,2750337,Germany,Proposal,13
17676,Finance,829,3375405,Germany,Contacted,3
17677,SaaS,864,945502,India,Proposal,4
17678,Healthcare,55,3587500,USA,Contacted,11
17679,SaaS,731,4208659,UK,Contacted,14
17680,Healthcare,614,4160752,India,Qualified,5
17681,Finance,229,2467096,India,New,5
17682,SaaS,265,1665764,UK,Contacted,9
17683,Retail,146,418935,USA,Contacted,12
17684,Finance,240,3546072,Singapore,Contacted,12
17685,SaaS,827,4082069,Germany,New,4
17686,Healthcare,723,1895836,USA,Contacted,12
17687,Healthcare,587,301800,Singapore,Qualified,2
17688,Finance,982,1144146,Singapore,Proposal,2
17689,Finance,47,4947455,UK,Contacted,7
17690,Healthcare,164,3756742,Singapore,Qualified,13
17691,SaaS,512,4358871,Germany,Contacted,14
17692,Retail,114,1384980,India,Qualified,7
17693,Manufacturing,264,1241480,USA,New,12
17694,Finance,413,3815637,Germany,Qualified,11
17695,Healthcare,497,3068747,Singapore,Contacted,7
17696,SaaS,967,3163711,India,Contacted,12
17697,Finance,467,2663561,India,Proposal,10
17698,SaaS,537,2392673,Singapore,New,6
17699,Finance,600,4720842,Germany,New,10
17700,Healthcare,534,1828515,Singapore,Contacted,4
17701,SaaS,379,1029764,USA,New,12
17702,Healthcare,111,1759760,India,Contacted,11
17703,SaaS,925,4521896,UK,New,5
17704,Finance,673,630446,India,Contacted,13
17705,Manufacturing,699,1292034,Singapore,New,5
17706,Manufacturing,912,2087567,Singapore,New,10
17707,Retail,608,4779272,UK,New,14
17708,Retail,609,2983800,UK,Proposal,12
17709,Healthcare,550,991289,India,New,14
17710,SaaS,521,403294,Singapore,Contacted,8
17711,Retail,398,1644808,India,Contacted,4
17712,Finance,372,3148629,Germany,New,10
17713,Manufacturing,940,1839346,Singapore,Contacted,6
17714,SaaS,842,3109921,India,Contacted,8
17715,Manufacturing,621,3193009,Singapore,Qualified,8
17716,SaaS,124,869527,Singapore,New,0
17717,Retail,731,3739412,USA,New,11
17718,Retail,975,3933955,India,Contacted,6
17719,Healthcare,352,379127,Singapore,New,12
17720,SaaS,83,3579846,UK,Contacted,13
17721,Finance,144,2835235,UK,New,8
17722,Retail,949,4601299,USA,New,3
17723,Healthcare,977,4583705,Singapore,New,2
17724,Retail,790,2694514,India,Qualified,0
17725,Manufacturing,871,2191064,India,Qualified,13
17726,Retail,987,254636,UK,New,6
17727,SaaS,599,143200,Germany,Contacted,7
17728,Healthcare,980,4942465,Singapore,Contacted,12
17729,SaaS,389,4330982,USA,New,8
17730,Finance,499,3519645,USA,Qualified,2
17731,Finance,134,2173752,Singapore,Qualified,2
17732,Retail,47,2865846,Singapore,Contacted,0
17733,Healthcare,790,4323005,USA,Qualified,4
17734,Healthcare,319,4813862,USA,Contacted,7
17735,Healthcare,115,2179029,India,New,6
17736,Healthcare,565,2245680,USA,Contacted,6
17737,Retail,234,2722816,UK,New,3
17738,SaaS,251,3467483,USA,New,0
17739,Retail,406,3192545,USA,Contacted,6
17740,SaaS,162,224395,UK,Qualified,2
17741,Manufacturing,545,1029420,UK,Proposal,11
17742,Manufacturing,645,1517395,Singapore,Contacted,4
17743,SaaS,806,1376447,USA,Contacted,8
17744,Retail,975,690549,UK,Contacted,2
17745,Finance,411,817576,India,Contacted,11
17746,Retail,869,3164848,Germany,New,1
17747,Finance,782,1989895,UK,New,11
17748,Retail,155,1493845,Germany,Contacted,10
17749,Healthcare,200,2291231,USA,Contacted,10
17750,Healthcare,902,3226215,India,Qualified,9
17751,Manufacturing,686,326993,India,Contacted,7
17752,Manufacturing,592,654144,Singapore,Contacted,1
17753,SaaS,960,253312,Singapore,Contacted,5
17754,Finance,210,2379757,USA,New,5
17755,Healthcare,876,698063,UK,New,14
17756,Retail,21,3097358,India,New,1
17757,SaaS,61,3642952,USA,New,4
17758,Retail,962,1123079,USA,New,10
17759,Healthcare,777,3644137,UK,New,0
17760,Healthcare,311,4498646,India,Contacted,12
17761,Healthcare,881,3740788,India,Proposal,10
17762,Healthcare,309,458219,India,New,14
17763,Retail,929,141993,Singapore,Qualified,11
17764,SaaS,530,1188769,India,Contacted,6
17765,Healthcare,149,1449240,Germany,Qualified,1
17766,Manufacturing,109,4551265,UK,Proposal,11
17767,SaaS,494,2888054,India,Qualified,13
17768,Manufacturing,146,1103764,UK,Qualified,8
17769,Retail,880,2319344,UK,New,14
17770,Healthcare,375,2339155,Germany,New,12
17771,SaaS,893,2742407,India,Contacted,11
17772,Healthcare,543,1342923,UK,New,0
17773,Healthcare,516,4533697,India,Contacted,3
17774,SaaS,666,1205616,Germany,New,5
17775,Healthcare,170,588176,Singapore,Qualified,2
17776,Healthcare,770,3763721,Singapore,New,5
17777,Finance,184,326308,Singapore,Qualified,3
17778,Finance,97,2038893,Singapore,Contacted,13
17779,SaaS,408,2692238,USA,New,1
17780,SaaS,998,4406133,UK,Proposal,9
17781,Healthcare,489,1756132,USA,Contacted,10
17782,Manufacturing,554,2404037,India,Qualified,13
17783,SaaS,486,3807998,Singapore,New,4
17784,Healthcare,792,4030344,India,New,9
17785,Manufacturing,292,1202336,Germany,Proposal,11
17786,Finance,747,636022,UK,New,7
17787,SaaS,966,2457462,Germany,New,1
17788,Healthcare,461,315438,UK,Qualified,13
17789,Finance,633,1486048,Germany,Contacted,10
17790,Retail,91,2392816,Germany,Contacted,5
17791,Finance,222,3256156,UK,New,7
17792,Healthcare,825,273718,India,Proposal,5
17793,Manufacturing,529,645427,Germany,Contacted,4
17794,Retail,143,2638148,UK,Contacted,13
17795,Retail,456,3149213,UK,New,13
17796,Retail,127,536718,Germany,Qualified,2
17797,SaaS,605,1948019,India,Contacted,7
17798,Healthcare,779,2712303,Singapore,Proposal,11
17799,Retail,252,1271212,USA,New,9
17800,Finance,758,3232251,Singapore,New,11
17801,Manufacturing,159,4284454,Germany,New,1
17802,Healthcare,895,129563,Germany,Contacted,9
17803,Finance,542,1902052,UK,New,8
17804,SaaS,655,3912954,India,Proposal,7
17805,Retail,388,3811803,India,Qualified,5
17806,Finance,617,501202,Germany,New,14
17807,Healthcare,975,2075615,India,New,10
17808,Finance,534,2971494,USA,Contacted,8
17809,SaaS,522,871822,India,Contacted,5
17810,Manufacturing,671,1817724,India,Contacted,7
17811,Retail,126,1715194,UK,Contacted,11
17812,Healthcare,673,2099210,Germany,New,11
17813,Retail,585,2069881,India,New,4
17814,Retail,946,4102492,Germany,Proposal,13
17815,Retail,999,2482700,India,Contacted,6
17816,Finance,671,3303987,India,Contacted,1
17817,Finance,326,1305684,India,Contacted,0
17818,Manufacturing,885,2340654,UK,Qualified,7
17819,SaaS,21,4699068,India,Qualified,4
17820,Healthcare,99,4629728,Singapore,Contacted,14
17821,Finance,397,3681637,USA,New,8
17822,Retail,92,4983983,India,New,6
17823,SaaS,985,4565973,Singapore,Qualified,14
17824,Healthcare,771,4368896,Germany,Contacted,3
17825,Healthcare,905,3009446,UK,Qualified,4
17826,Healthcare,405,825513,Germany,New,2
17827,Healthcare,554,3368916,UK,New,4
17828,Manufacturing,670,2903069,Germany,New,9
17829,Healthcare,649,1763875,Germany,New,3
17830,SaaS,109,3647119,USA,New,2
17831,Finance,466,2970505,USA,New,7
17832,SaaS,883,121241,USA,Contacted,3
17833,Retail,337,1521551,Germany,Proposal,9
17834,Manufacturing,733,3334919,UK,New,3
17835,Manufacturing,83,2094450,USA,New,13
17836,Retail,105,4331392,UK,Contacted,10
17837,SaaS,101,4061110,UK,New,7
17838,SaaS,339,4453836,India,New,4
17839,Retail,849,274508,Singapore,Contacted,4
17840,Healthcare,957,1976369,Germany,Proposal,13
17841,Healthcare,184,1553055,Singapore,Contacted,4
17842,Finance,746,2045205,Germany,New,10
17843,SaaS,324,4468143,UK,Qualified,5
17844,SaaS,696,470029,Singapore,Qualified,4
17845,Retail,577,743375,India,Qualified,0
17846,Retail,506,3630843,Singapore,Qualified,13
17847,Healthcare,278,1427088,Singapore,Qualified,0
17848,SaaS,437,3748672,India,New,12
17849,SaaS,44,130825,India,Contacted,5
17850,Manufacturing,128,1776390,USA,New,1
17851,Finance,380,970531,Germany,New,2
17852,Finance,934,651680,UK,Contacted,5
17853,Healthcare,577,1964137,Singapore,Contacted,1
17854,SaaS,910,3893794,Singapore,Contacted,5
17855,Manufacturing,460,4313860,UK,Qualified,14
17856,SaaS,318,4791756,India,Contacted,11
17857,Retail,366,2348871,India,Contacted,5
17858,Healthcare,385,950090,Singapore,Qualified,1
17859,Finance,837,1185048,Singapore,New,9
17860,SaaS,114,3489975,UK,Contacted,1
17861,Healthcare,399,2960169,UK,Qualified,6
17862,Finance,185,4182744,Germany,Qualified,12
17863,SaaS,115,4024074,India,Qualified,14
17864,Manufacturing,601,3146685,USA,Contacted,11
17865,Healthcare,172,4507270,USA,Qualified,11
17866,SaaS,923,4534315,UK,New,12
17867,Finance,276,1184475,Germany,Qualified,8
17868,Finance,572,4094770,Singapore,New,14
17869,Manufacturing,898,3567879,UK,New,0
17870,Healthcare,288,2669795,UK,Qualified,7
17871,Healthcare,312,4844117,UK,Qualified,3
17872,SaaS,596,3937654,USA,New,5
17873,Finance,964,2022165,UK,New,13
17874,Finance,962,197403,Germany,New,2
17875,Manufacturing,870,3889428,USA,Proposal,12
17876,Manufacturing,136,4912038,Germany,Qualified,9
17877,Healthcare,255,4605425,USA,Qualified,10
17878,Finance,833,4472163,Germany,Proposal,14
17879,SaaS,243,3158837,India,Contacted,0
17880,Retail,676,4707221,India,Contacted,11
17881,SaaS,594,3684500,USA,Qualified,0
17882,Manufacturing,940,3485113,India,New,14
17883,SaaS,448,2479724,Singapore,New,11
17884,Finance,146,3329869,Germany,Qualified,4
17885,Healthcare,795,391408,USA,New,13
17886,Retail,565,2234187,India,New,3
17887,Healthcare,768,3943005,USA,Qualified,10
17888,Retail,158,285128,Singapore,Qualified,7
17889,Retail,65,2808174,USA,Contacted,10
17890,Finance,697,2204389,USA,New,2
17891,Finance,365,4035144,UK,New,2
17892,Manufacturing,266,1858724,UK,Contacted,1
17893,Manufacturing,932,1168216,UK,Qualified,8
17894,Retail,822,2458987,UK,Proposal,4
17895,Manufacturing,72,3664956,Germany,Contacted,12
17896,Finance,835,4777604,Singapore,New,12
17897,Manufacturing,945,3515051,USA,New,8
17898,Retail,72,4655169,Singapore,New,6
17899,Healthcare,815,2351031,USA,Contacted,7
17900,SaaS,38,4115218,UK,New,11
17901,Manufacturing,561,3025777,Germany,Contacted,12
17902,Finance,668,1316958,USA,Proposal,6
17903,Healthcare,609,1886686,USA,Qualified,4
17904,Finance,577,590206,India,Qualified,13
17905,Manufacturing,309,931485,Germany,Qualified,1
17906,Retail,714,4465249,Germany,Contacted,7
17907,SaaS,621,2956191,Germany,New,13
17908,SaaS,224,388688,Singapore,Qualified,4
17909,Healthcare,150,4580622,UK,Contacted,7
17910,SaaS,935,3248199,India,New,4
17911,Retail,516,3406177,Singapore,Proposal,11
17912,Finance,570,425243,UK,Proposal,12
17913,Retail,508,4847911,USA,New,12
17914,Healthcare,636,3692932,India,Qualified,0
17915,Healthcare,511,3162211,Singapore,Contacted,9
17916,SaaS,750,615499,India,Contacted,8
17917,Retail,773,2742974,UK,New,14
17918,Finance,596,3402148,Singapore,Contacted,4
17919,Retail,200,1891035,Singapore,Qualified,1
17920,Finance,720,2274552,India,Proposal,13
17921,Finance,684,4685947,USA,Contacted,3
17922,Retail,660,950710,USA,Qualified,0
17923,Manufacturing,58,176408,USA,Proposal,3
17924,Retail,372,3486220,UK,Contacted,12
17925,Finance,888,4450540,India,Qualified,4
17926,Healthcare,636,1869744,UK,Contacted,1
17927,Healthcare,689,1404562,UK,New,5
17928,SaaS,505,2264189,USA,Contacted,3
17929,Healthcare,286,3848822,USA,New,4
17930,Manufacturing,56,758936,USA,Proposal,11
17931,Finance,780,800460,India,New,11
17932,Retail,935,4942286,India,Contacted,9
17933,Retail,225,4933026,USA,Contacted,9
17934,Manufacturing,239,4830268,UK,Contacted,12
17935,Healthcare,648,552297,India,New,4
17936,Finance,332,1111987,Singapore,Proposal,3
17937,Healthcare,839,1355841,UK,Qualified,13
17938,SaaS,430,2592622,UK,New,0
17939,Healthcare,234,1182919,Germany,New,4
17940,SaaS,671,4450784,India,New,3
17941,Retail,296,2239481,Singapore,Contacted,5
17942,Finance,55,4630743,India,New,6
17943,SaaS,981,4241215,UK,New,14
17944,Healthcare,822,2200339,India,Contacted,3
17945,Healthcare,23,2708339,UK,New,10
17946,Retail,642,2148598,Singapore,Qualified,13
17947,Manufacturing,917,1457106,UK,New,14
17948,Manufacturing,384,1320651,USA,Proposal,2
17949,Healthcare,712,1148457,UK,New,13
17950,Manufacturing,996,2126953,USA,Qualified,0
17951,Finance,342,2018809,Singapore,Qualified,1
17952,Manufacturing,865,3232887,Singapore,Proposal,0
17953,Finance,175,859816,UK,New,8
17954,Healthcare,516,2620988,USA,Contacted,12
17955,Healthcare,126,2785596,UK,Qualified,3
17956,Healthcare,952,2351964,Singapore,Contacted,6
17957,Retail,645,1861660,USA,Qualified,5
17958,Manufacturing,575,3923423,Germany,Proposal,0
17959,SaaS,448,1203490,Germany,Qualified,13
17960,SaaS,313,4099858,Singapore,Qualified,1
17961,Healthcare,466,4476186,USA,Contacted,3
17962,Manufacturing,977,2138198,UK,Contacted,5
17963,Finance,878,2554413,Singapore,Qualified,4
17964,SaaS,280,954950,Singapore,New,2
17965,Healthcare,720,3335519,India,Qualified,8
